config,mode,unshrunk_gain,unshrunk_wins,unshrunk_worst,global_alpha,global_shrink_gain,global_shrink_ci,global_shrink_wins,global_shrink_worst,lono_alpha_mean,lono_shrink_gain,lono_shrink_ci,lono_shrink_wins,lono_shrink_worst
sigmoid_k8_hp|ridge=0.1|rank=4,cf4,1.0013374078054995,3,1.0491023246531772,0.9273231616302336,1.001345684434866,"[0.861738197067888, 1.177397124885639]",3,1.0453658738505818,0.447975354803743,0.906686290359323,"[0.08699508537799755, 1.6607715297364944]",0,1.090893374663046
harm_k4_d6_8|ridge=1e-05|rank=full,cf4,0.9979736280133364,5,4.54957780848923,0.36560228858428706,1.0010107291300725,"[0.8908618042470446, 1.0983862633302155]",5,2.322667996463461,0.19902265645730446,0.9066209888521727,"[0.26915655253378346, 1.6450321014171687]",2,1.4284825395946745
harm_k4_d6_8|ridge=1e-05|rank=8,cf4,0.9979736280133364,5,4.54957780848923,0.36560228858428706,1.0010107291300725,"[0.8998998916275641, 1.1029658759365055]",5,2.322667996463461,0.19902265645730446,0.9066209888521727,"[0.18711513205137548, 1.6047062631633355]",2,1.4284825395946745
harm_k4_d6_8|ridge=1e-08|rank=8,cf4,0.9979718791413266,5,4.549603088790519,0.36549740692745186,1.0010102340278224,"[0.8784751717987022, 1.1044081028391344]",5,2.3223024015538125,0.19895488242389928,0.9066160349585806,"[0.0860618719933827, 1.6299860705647742]",2,1.4284956566072162
harm_k4_d6_8|ridge=1e-08|rank=full,cf4,0.9979718791413257,5,4.549603088790525,0.3654974069274053,1.0010102340278217,"[0.8935318912711159, 1.1127708688292366]",5,2.3223024015536478,0.19895488242386308,0.90661603495858,"[0.20063855260709748, 1.6100804074590453]",2,1.4284956566072162
sigtanh_k4_hp|ridge=1e-08|rank=full,cf4,0.9567322287076042,3,1.130663446689114,-0.6470434362167002,1.0083220514944757,"[0.6541107022203142, 1.313909282350673]",4,3.693613904226815,-0.6646415032408837,0.9062516563986152,"[-0.48236397552566396, 2.199182183159543]",3,2.552733618088003
harm_k8_d6_8_10|ridge=0.1|rank=2,full,1.0603006410487776,5,10.509848851573334,1.7651376630325353,1.0753031616435136,"[0.0159138336496332, 2.024505388699413]",5,16.535897114558594,1.4797695783773808,0.9062062253447389,"[-0.3400656299718709, 2.0218888726526263]",5,12.548544932619299
harm_k4_d6_8|ridge=0.001|rank=4,full,1.0353942721899836,5,6.775804132885498,2.0,1.0489122334779082,"[-0.08256276414764638, 2.0743167319002813]",5,12.033632944843376,1.5246872348435545,0.9047037077334205,"[0.03602847410620081, 1.5505568633926414]",4,8.763319448070792
harm_k4_d6_8|ridge=1e-05|rank=4,full,1.0353546179449689,5,6.784036720719548,2.0,1.048719717695132,"[0.05273230302641624, 2.0343987920294757]",5,12.04872234071296,1.522597010450779,0.9040305772128299,"[0.03590390273720586, 1.6053271412519736]",4,8.736236898393349
harm_k4_d6_8|ridge=1e-08|rank=4,full,1.0353542154305122,5,6.784119926723882,2.0,1.0487177660915945,"[0.11099190610501748, 1.9682896102430567]",5,12.048874837537491,1.5225759403848347,0.9040237781903784,"[0.09709722194257593, 1.6547144930118496]",4,8.735963417731083
harm_k4_d6_8_10|ridge=0.1|rank=8,cf4,0.9943037025782893,4,3.541187670286258,-0.11994037169779369,1.0000664742329475,"[0.9688256342184189, 1.0278008958358993]",4,1.0241409571285418,-0.32074147859251423,0.9037114895013363,"[-0.21703543097874847, 1.6548227208545103]",1,1.5543658780536138
sigtanh_k2_hp|ridge=1e-05|rank=full,cf4,0.9916147071003484,5,2.2447805999388977,-0.8339168400618209,1.0022091253927832,"[0.7831575317327579, 1.1620549163418126]",3,1.0637163487995565,-0.6677419402406015,0.9036796133157924,"[0.1861074762479246, 1.5805085930316578]",0,1.1565525771464964
harm_k8_d6_8_10|ridge=0.1|rank=8,full,1.0601274966103518,5,10.754562744083028,1.7409091724606933,1.0744166268734974,"[-0.11252220502083041, 1.953301405837132]",5,16.771778999185788,1.4610641518219376,0.899082650000486,"[-0.4446001983192565, 2.0286242472403417]",5,12.564653984557966
harm_k4_d6_8_10|ridge=0.1|rank=4,cf4,0.9896208814612087,3,3.405380370100882,-0.7122471767114236,1.0021993078064044,"[0.8126710073731871, 1.1495380561543227]",4,1.167725883063133,-0.6994365694274971,0.8965459455467937,"[-0.06578946454486032, 1.8829372473388626]",3,1.5774416527291877
sigtanh_k4_hp|ridge=0.001|rank=8,cf4,0.9729089314827875,5,2.118882760666729,-2.0,1.0333009890396914,"[0.5292404667836829, 1.493080744481688]",3,1.0663582983821909,-1.5,0.896093112542235,"[0.2579058650983229, 1.5891785441054578]",2,1.1129597517370324
sigtanh_k8_hp|ridge=0.1|rank=full,cf4,1.0058622408401847,4,1.0697883574967446,1.36692528242549,1.0063203231392777,"[0.5828025196192123, 1.5609449962743156]",4,1.093879895888412,0.6924994713135535,0.8944412565272711,"[0.2174777377140425, 1.6387559965877874]",1,1.1425553133248876
harm_k2_d6_8_10|ridge=0.001|rank=2,full,1.0530631972363091,6,5.971397627395747,2.0,1.0918427018046268,"[0.30321750365125727, 1.8073832342372516]",6,10.661072329964274,1.6085384738059951,0.8942651443199661,"[0.26002615425026393, 1.461903155930737]",5,10.661072329964274
sigtanh_k8_hp|ridge=0.1|rank=4,cf4,0.9927282305069101,3,1.0612240239414459,-0.7992979435122638,1.001804144006283,"[0.7749799668431461, 1.2380598950801474]",4,1.2242363293966174,-0.6384613362801496,0.8935026155953345,"[0.10064426754823175, 1.5631140121631297]",2,1.1861806516949949
tanh_k4_hp|ridge=0.001|rank=full,cf4,0.9898935024366202,5,2.7872783170245468,-0.7364574273294356,1.0022442534758056,"[0.7817235983350241, 1.2332403446936895]",2,1.0149065440198555,-0.8263606868536719,0.8926160150366816,"[0.185828083145098, 1.6679963774899391]",1,1.0903390020128074
sigtanh_k8_hp|ridge=0.1|rank=16,cf4,1.0056403507045342,4,1.0705477093770888,1.3558816631431103,1.0060602040170232,"[0.560439129695161, 1.5494904510663075]",4,1.0937750924140714,0.652117921755442,0.8922991272805769,"[0.12469760834102711, 1.6474742093039232]",1,1.143178516344805
harm_k2_d6_8_10|ridge=1e-05|rank=2,full,1.05324948077004,6,5.9570192890316855,2.0,1.0919363155620203,"[0.19291579596672542, 1.7812201533948462]",6,10.633296173054614,1.6066633817419236,0.8921559029218223,"[0.19291579596672576, 1.4863290102236084]",5,10.633296173054614
harm_k2_d6_8_10|ridge=1e-08|rank=2,full,1.0532513799745251,6,5.956872329866341,2.0,1.091937254724966,"[0.2817309048814392, 1.864257590264389]",6,10.63301223209113,1.606644691278912,0.8921345602958389,"[0.23106889069593475, 1.538908689853899]",5,10.63301223209113
harm_k2_d6_8_10|ridge=0.001|rank=full,full,1.0525021235053003,6,5.950072847680556,2.0,1.0899275126321117,"[0.3325906904454177, 1.7855744341707434]",6,10.549501895324171,1.6085501309107797,0.8921169937135637,"[0.2749261303244193, 1.486263923243739]",5,10.549501895324171
tanh_k4_hp|ridge=0.001|rank=8,cf4,0.9868945627075757,4,2.9358956728255214,-1.1582252126102635,1.0054004800750882,"[0.629592634012056, 1.3638695968454368]",3,1.021292295435369,-1.047391341037599,0.8918315783884956,"[0.09300429882927673, 1.6627937319988961]",2,1.0912497781803963
tanh_k4_hp|ridge=1e-05|rank=full,cf4,0.9890290833940882,4,2.823448212008767,-0.8022923435732537,1.0027488613887343,"[0.7715651706499271, 1.241512046629165]",2,1.0162905178686226,-0.8662231307676722,0.8913324502734068,"[0.1459690522404851, 1.7006414877901568]",1,1.092072005776647
tanh_k4_hp|ridge=1e-08|rank=full,cf4,0.9890201638292431,4,2.823815849329645,-0.8029465870288889,1.0027542409188275,"[0.728585402454973, 1.2466766715911315]",2,1.0163044284180995,-0.8666191559114241,0.8913193382940451,"[0.08449932480088458, 1.7296726476064328]",1,1.0920898690960854
tanh_k4_hp|ridge=1e-05|rank=8,cf4,0.9860281995958264,4,2.972036895363157,-1.2138325898390014,1.0061282372376028,"[0.584936883547211, 1.3579178070098614]",3,1.0223839181043697,-1.0821692928769333,0.8906872981132435,"[0.09353119719727317, 1.6725721129549773]",2,1.0929866080454251
tanh_k4_hp|ridge=1e-08|rank=8,cf4,0.9860192619969442,4,2.9724042288864045,-1.2143820777493426,1.0061358453451845,"[0.5354612345904728, 1.4170556256343034]",3,1.0223949134422572,-1.0825131888031945,0.8906755667306674,"[0.004630192974753437, 1.8345558212445316]",2,1.0930045106422637
harm_k4_d6_8|ridge=0.1|rank=2,cf4,0.9908105588099557,5,3.90439498500261,-0.7458611707251572,1.0020749854155246,"[0.8041429553143372, 1.1951857394823002]",3,1.1563979393489208,-0.8303849220841308,0.8905430559734973,"[-0.08790294947245236, 1.8363085007705287]",1,1.5205448258625687
harm_k2_d6_8_10|ridge=1e-05|rank=full,full,1.052746166488003,6,5.952792498307106,2.0,1.0901384853665328,"[0.280366846016169, 1.823952921679985]",6,10.554508226372693,1.6075647395700863,0.8905240683167525,"[0.1496521842249006, 1.520440991331859]",5,10.554508226372693
harm_k2_d6_8_10|ridge=1e-08|rank=full,full,1.0527486489200713,6,5.952819976110701,2.0,1.0901406091414838,"[0.2560224843856786, 1.8240225552419376]",6,10.554558802758777,1.607554909901122,0.890507903480757,"[0.2441075235709426, 1.5137689562153271]",5,10.554558802758777
sigmoid_k4_hp|ridge=0.001|rank=full,cf4,0.9890440018926079,6,2.554104517853501,-0.7637900576096752,1.0025632513111853,"[0.7618400321051196, 1.2437350455395735]",2,1.0167839675624901,-0.841130542045939,0.8894491187836677,"[0.18350183587981034, 1.6949947665175957]",1,1.0939270183047431
harm_k2_d6_8|ridge=0.001|rank=full,full,1.0293882912860643,6,5.304864427343849,2.0,1.052509751494275,"[0.37087831531196297, 1.6223949773645137]",6,9.319703534097986,1.5,0.8889759239965715,"[0.4128305831140665, 1.345445489978126]",5,9.319703534097986
harm_k2_d6_8|ridge=0.001|rank=4,full,1.0293882912860643,6,5.304864427343849,2.0,1.052509751494275,"[0.31465770951621597, 1.6329659291301557]",6,9.319703534097986,1.5,0.8889759239965715,"[0.38703052227582385, 1.3940118794449337]",5,9.319703534097986
harm_k2_d6_8|ridge=1e-05|rank=4,full,1.0294136408973924,6,5.310311450252561,2.0,1.0525260815279698,"[0.4742148709058296, 1.5505988258387566]",6,9.329870871984618,1.5,0.8886653389907548,"[0.44897508192774366, 1.3732872946832229]",5,9.329870871984618
harm_k2_d6_8|ridge=1e-05|rank=full,full,1.0294136408973924,6,5.310311450252561,2.0,1.0525260815279698,"[0.5097486565734898, 1.607752210635787]",6,9.329870871984618,1.5,0.8886653389907548,"[0.3665515786986704, 1.3921724720209216]",5,9.329870871984618
harm_k2_d6_8|ridge=1e-08|rank=full,full,1.0294138966345263,6,5.310366484782722,2.0,1.052526244766786,"[0.4327421370230768, 1.6343969694460279]",6,9.32997359399127,1.5,0.8886621963364214,"[0.41347831935905033, 1.3610904446411525]",5,9.32997359399127
harm_k2_d6_8|ridge=1e-08|rank=4,full,1.0294138966345263,6,5.310366484782722,2.0,1.052526244766786,"[0.4326630404740414, 1.64035735045219]",6,9.32997359399127,1.5,0.8886621963364214,"[0.46059899013029054, 1.3826002350567819]",5,9.32997359399127
sigmoid_k4_hp|ridge=0.001|rank=8,cf4,0.9855056813496441,4,2.48996976908246,-1.2335609441467024,1.006496855486362,"[0.5876932041374237, 1.3692182720081147]",3,1.0267818401383781,-1.0949449136384155,0.8886342274084443,"[0.10728546780842753, 1.7247262894295452]",2,1.0957683567827865
harm_k2_d6_8|ridge=0.001|rank=2,full,1.026199619099635,5,5.404173588975934,2.0,1.046000578616088,"[0.4451599194491124, 1.5735968578261776]",5,9.523642715335557,1.5,0.8882839630517234,"[0.39327318885162404, 1.432555976639557]",4,9.523642715335557
harm_k2_d6_8|ridge=1e-05|rank=2,full,1.0262226987826926,5,5.409739926735173,2.0,1.046012614720303,"[0.5265654110594681, 1.5684037167342701]",5,9.534058775065823,1.5,0.8879754189862308,"[0.3459584739514377, 1.405751991368669]",4,9.534058775065823
harm_k2_d6_8|ridge=1e-08|rank=2,full,1.0262229315615068,5,5.40979616657165,2.0,1.0460127345410906,"[0.43164083622418226, 1.5868178416725613]",5,9.534164009673953,1.5,0.8879722968885411,"[0.37762557992345774, 1.3991979714565468]",4,9.534164009673953
harm_k2_d6_8_10|ridge=0.001|rank=4,full,1.051241509734928,6,6.0688243727792885,2.0,1.0873521061523328,"[0.2721971209468379, 1.8197478546776935]",6,10.80446666259422,1.5954929705230225,0.8848574865101856,"[0.21350436189556088, 1.5309559387135865]",5,10.80446666259422
sigmoid_k4_hp|ridge=1e-05|rank=full,cf4,0.9860542165875602,5,2.6922686725981144,-0.9633480462980315,1.0045048774965546,"[0.6847449562597396, 1.3067035496236776]",2,1.0286448169662483,-0.9722910718736354,0.883473098153133,"[0.17825449948392788, 1.7272354352566819]",1,1.1017315913945729
sigmoid_k4_hp|ridge=1e-08|rank=full,cf4,0.9860214515480131,5,2.693748301289425,-0.9652933794708047,1.0045279519624675,"[0.683684440641967, 1.3100575839682278]",2,1.0287851419387448,-0.9735557082086865,0.883409005233541,"[0.09985569290285817, 1.8802670873792282]",1,1.1018171136685257
harm_k2_d6_8_10|ridge=1e-05|rank=4,full,1.0514882643390768,6,6.071808043764384,2.0,1.087569450672224,"[0.25600303842541194, 1.8186668267155837]",6,10.810055489516662,1.5946897828446989,0.8833192358774088,"[0.14875844651974587, 1.5879884455043713]",5,10.810055489516662
harm_k2_d6_8_10|ridge=1e-08|rank=4,full,1.0514907741031208,6,6.071838173321223,2.0,1.0875716387981489,"[0.3370171535313057, 1.8343509364562012]",6,10.810111918315451,1.5946817928793426,0.8833036251399267,"[0.2559416840291832, 1.5277238026627995]",5,10.810111918315451
sigmoid_k4_hp|ridge=1e-05|rank=8,cf4,0.9825239547110813,5,2.6275470210458107,-1.3959095330385611,1.0092247551794518,"[0.5553007391952851, 1.487490104915898]",3,1.0409075521825273,-1.205466676332704,0.8830187648148139,"[-0.010949503347521946, 1.79424518070154]",2,1.103594383535407
sigmoid_k4_hp|ridge=1e-08|rank=8,cf4,0.9824912927738186,5,2.629020544531124,-1.3974637338190998,1.009255590827695,"[0.5405751032806267, 1.4509514845476963]",3,1.0410680383159812,-1.2065269832678758,0.8829573442587428,"[0.0837889673786303, 1.7915694695754993]",2,1.1036801229721538
harm_k8_d6_8_10|ridge=0.1|rank=4,full,1.0532694074677034,5,10.59930529907996,1.617116908524859,1.062920689288987,"[0.037088378109848115, 1.914215682404223]",5,15.594463782530296,1.3870623887385176,0.8826923208595403,"[-0.47087488878493505, 2.0108219975434913]",4,11.237872140698235
sigtanh_k8_hp|ridge=0.1|rank=2,cf4,0.9931635985365976,4,1.054979805696938,-0.787092182211272,1.0016593513938779,"[0.7395178952701285, 1.2493567360331899]",4,1.3800165168739278,-0.7228853131283857,0.8826554336270062,"[-0.08615177801172656, 1.814071317743408]",2,1.254896265089268
harm_k4_d6_8_10|ridge=0.001|rank=2,cf4,0.9474048416546789,2,1.2523429390261254,-0.7400003043646055,1.0124101973347859,"[0.6122101185503587, 1.3919229366488866]",6,1.2267314193412742,-0.7285599665279405,0.8814895256754093,"[-0.9076157831012814, 2.4245810553588902]",5,1.402269606596467
sigtanh_k4_hp|ridge=0.001|rank=16,cf4,0.9830972456236113,4,2.5946812790933724,-1.3753247002454407,1.008746759186063,"[0.5628993313747465, 1.500115772003223]",3,1.032820324348072,-1.198693574328483,0.8812096454865539,"[0.09539034402767826, 1.7037950122485248]",2,1.1061749133744647
harm_k2_d6_8|ridge=0.001|rank=full,cf4,1.021343813633356,4,4.486487042748987,2.0,1.0347826342075663,"[0.49185584081227546, 1.517366752547018]",3,7.78665005203639,1.4899447792891714,0.8805778419682202,"[0.4459739994807251, 1.3355703268018386]",2,7.528070389622908
harm_k2_d6_8|ridge=0.001|rank=4,cf4,1.021343813633356,4,4.486487042748987,2.0,1.0347826342075663,"[0.5568875452994895, 1.5715331275098587]",3,7.78665005203639,1.4899447792891714,0.8805778419682202,"[0.45572755563883516, 1.3620502963095922]",2,7.528070389622908
harm_k2_d6_8|ridge=1e-05|rank=full,cf4,1.0213019230963627,4,4.491317234292884,2.0,1.0346210137495389,"[0.5556092050243102, 1.5282059704020414]",3,7.795785405036343,1.4874784624948107,0.8799755563248477,"[0.41553422386934535, 1.4132345796424641]",2,7.473190310685765
harm_k2_d6_8|ridge=1e-05|rank=4,cf4,1.0213019230963627,4,4.491317234292884,2.0,1.0346210137495389,"[0.4968263761230163, 1.5632330242793553]",3,7.795785405036343,1.4874784624948107,0.8799755563248477,"[0.48387359091442855, 1.413234579642462]",2,7.473190310685765
harm_k2_d6_8|ridge=1e-08|rank=4,cf4,1.0213014943305203,4,4.4913660407386695,2.0,1.0346193635473628,"[0.5303160722592818, 1.5673576594769678]",3,7.795877708835281,1.4874535532563686,0.879969454850385,"[0.4314888617252718, 1.393020908675603]",2,7.472634877531943
harm_k2_d6_8|ridge=1e-08|rank=full,cf4,1.0213014943305203,4,4.4913660407386695,2.0,1.0346193635473628,"[0.5234944131886451, 1.5141064431241946]",3,7.795877708835281,1.487453553256368,0.879969454850385,"[0.43597950608052305, 1.3769289421668107]",2,7.472634877531922
harm_k2_d6_8|ridge=0.001|rank=2,cf4,1.020499644320646,4,4.180279798448818,2.0,1.0332222292284665,"[0.4779152726679234, 1.535013522992679]",4,7.171047890981011,1.4951783045987437,0.8797871668685012,"[0.43694361727826236, 1.296560516905795]",3,7.05919739069296
harm_k2_d6_8|ridge=1e-05|rank=2,cf4,1.020453232061383,4,4.184963144864224,2.0,1.033051527005005,"[0.49516268818075615, 1.5414213372924321]",4,7.179865650068967,1.4925406672055843,0.8791848194568479,"[0.4612759092156559, 1.2939153310569458]",3,7.006478347356135
harm_k2_d6_8|ridge=1e-08|rank=2,cf4,1.02045275758221,4,4.185010469360451,2.0,1.033049784980839,"[0.4818796968966799, 1.5389289173263936]",4,7.1799547480504105,1.4925140375744812,0.8791787176415709,"[0.4341363657369447, 1.3239006992271862]",3,7.005944899134005
sigtanh_k8_hp|ridge=0.1|rank=8,cf4,0.9998152880645066,4,1.0676334634366522,0.46988728752889275,1.000677761589422,"[0.8691978966427583, 1.1679990982186732]",4,1.0307567847291519,0.026549780992891292,0.8788236727524357,"[0.10200279556434722, 1.6605488480143846]",1,1.1545292436402328
sigtanh_k4_hp|ridge=0.001|rank=full,cf4,0.9843660416445804,4,2.5560265644798297,-1.176380387571231,1.0065987503560163,"[0.6361207024452885, 1.414088494702822]",2,1.0309360212718928,-1.103361144553324,0.8784707219937767,"[0.10374682747739201, 1.8804484192476358]",1,1.1081298489513705
harm_k4_d6_8_10|ridge=1e-05|rank=2,cf4,0.9467575507246339,2,1.2545089968602672,-0.6836742206103414,1.0112280563220408,"[0.583719714571714, 1.3731514877590945]",6,1.2079485486446713,-0.683469292733583,0.8750630360011459,"[-0.8821728827300436, 2.497177881282708]",5,1.3659164781578246
harm_k4_d6_8_10|ridge=1e-08|rank=2,cf4,0.946750869967227,2,1.254531111913027,-0.6830999451938107,1.0112159949603667,"[0.6124375667174516, 1.402485907996241]",6,1.2077580600502793,-0.683011393401351,0.8749942142737306,"[-0.7323772486334416, 2.270697461699775]",5,1.3655532573142044
harm_k4_d6_8|ridge=0.001|rank=4,cf4,0.9890431569546009,4,4.393646032418404,-0.2731409937206792,1.0005347951596617,"[0.918941341891482, 1.0871243507537711]",4,1.0744932012081068,-0.38326143464389784,0.8731283245321371,"[-0.10666733135893916, 1.6798791648056348]",3,1.7264604986303533
harm_k4_d6_8|ridge=1e-05|rank=4,cf4,0.9888457084888301,4,4.395612667230328,-0.280622493345693,1.0005692912755306,"[0.9169623215204528, 1.0985716945983235]",4,1.0768851438575509,-0.3871956357380461,0.8728039341129062,"[-0.017380346304498643, 1.7521138651306656]",3,1.7292345671271232
harm_k4_d6_8|ridge=1e-08|rank=4,cf4,0.9888437022437301,4,4.395632424111876,-0.2806976068298586,1.0005696450716044,"[0.9196328561111785, 1.0949426609880943]",4,1.076909278938809,-0.38723481020329364,0.8728007039873181,"[0.024255455391783042, 1.6834630163343687]",3,1.7292617255462608
sigtanh_k8_hp|ridge=1e-08|rank=full,cf4,0.9911330015006855,3,1.1861387598673954,0.36096335499895676,1.0042095531804844,"[0.6988750044254262, 1.3456696727297544]",4,1.0753339552495234,0.34758891757799704,0.8717135397471161,"[0.04692699376165492, 1.7967418136109625]",2,1.1114662454735549
harm_k4_d6_8|ridge=0.001|rank=2,cf4,0.9798226487496067,4,4.263089674115,-1.0067720216473965,1.006974610084942,"[0.6523528405516108, 1.397980309824112]",4,1.2984597735233756,-0.9081846048857476,0.8675892971867241,"[-0.16251991924626194, 1.973716275322802]",3,1.7212294825773686
harm_k4_d6_8|ridge=1e-05|rank=2,cf4,0.9796887268874535,4,4.266486809828196,-1.0029281624993187,1.0069862481858118,"[0.6885316562639437, 1.3931393284463849]",4,1.299240321737174,-0.904050449807338,0.86731161724164,"[-0.16401565490063436, 1.9020511406571692]",3,1.7263658246828884
harm_k4_d6_8|ridge=1e-08|rank=2,cf4,0.9796875108094747,4,4.266521040219792,-1.0028759983931699,1.006986190457569,"[0.6571112258590718, 1.3966682763232672]",4,1.2992469864917775,-0.9039979677096044,0.8673087461813608,"[-0.21838316810814803, 1.9922952553366247]",3,1.7264255380709117
sigtanh_k8_hp|ridge=1e-08|rank=4,cf4,0.965929987810665,3,1.2290217450986567,-0.17850632993376944,1.0008289146713742,"[0.8577256230230662, 1.1068517899421861]",5,2.0179067709889753,-0.20324042645485568,0.864521834976032,"[-0.4602676885091684, 2.1558199680047068]",1,1.200792084074505
sigtanh_k8_hp|ridge=1e-08|rank=16,cf4,0.9834237346256308,2,1.186928867150265,0.23007394436480588,1.0016554819479326,"[0.8104553648502894, 1.199474503858692]",4,1.049155844656779,0.21395104533560555,0.8608476025821155,"[-0.15451699219749188, 1.9513893281047354]",2,1.1518030505725783
sigtanh_k8_hp|ridge=1e-08|rank=8,cf4,0.967592518671933,3,1.1854259903608362,-0.10217336337859063,1.000290404086529,"[0.9183013968903292, 1.0732166966341916]",5,1.5388810417049994,-0.12266543593975386,0.8605615135590471,"[-0.3499155922215545, 2.1959663410556947]",1,1.204938076590856
sigtanh_k8_hp|ridge=0.001|rank=2,cf4,0.968467783071041,2,1.082151766510121,-2.0,1.0301558148019252,"[0.24674269984364947, 1.7087856150995875]",5,3.2094351024895236,-1.4722091478720354,0.8590097357076023,"[0.07514107381949771, 1.6262741107520646]",4,3.1807813873459527
harm_k4_d6_8_10|ridge=0.001|rank=4,cf4,0.9618295470527687,3,1.5090179070741605,-0.36751793862713417,1.0030990003199047,"[0.7916994571519967, 1.190992501285195]",5,1.1326627988804407,-0.43135363103254754,0.8581490895742961,"[-0.8346449442445167, 2.169465022333603]",3,1.3318483873103866
harm_k4_d6_8_10|ridge=0.001|rank=8,cf4,0.965160188526683,3,1.9383562660256288,-0.2785071479633446,1.0018015162052496,"[0.8430831367195911, 1.141727698879955]",5,1.0839004726213786,-0.3564232471037851,0.8564596262139132,"[-0.8950644145022223, 2.3500100208342314]",3,1.2212225447804905
harm_k4_d6_8_10|ridge=0.001|rank=full,cf4,0.9678612155878075,3,2.1602875513958386,-0.21279123286154178,1.001055819723436,"[0.8817426568656089, 1.0992640715291315]",5,1.0651534370742501,-0.30320990602448045,0.8532086587105806,"[-0.9689915370958991, 2.295978967283066]",3,1.2017686281055606
harm_k4_d6_8_10|ridge=1e-05|rank=4,cf4,0.9612100301046123,3,1.4650838933929675,-0.3320075354031594,1.002680416653897,"[0.7995651138312517, 1.1841964937725413]",5,1.1197521073250667,-0.403693939686424,0.8529456392111379,"[-0.8375586048896279, 2.3716835785366817]",3,1.3026211003640926
harm_k4_d6_8_10|ridge=1e-08|rank=4,cf4,0.9612036541473692,3,1.4646344186413478,-0.33164318633601986,1.0026761547597438,"[0.7996465444017378, 1.1774157600068014]",5,1.1196195855177444,-0.40341145757135377,0.8528895613719165,"[-0.9585950990984686, 2.324880364919206]",3,1.302326218088752
harm_k4_d6_8_10|ridge=1e-05|rank=8,cf4,0.9645690525717011,3,1.8978883815552487,-0.2478855091221612,1.0015112713457373,"[0.8572918676979991, 1.134638658220269]",5,1.0745576778908603,-0.3329969164756132,0.8512536990194168,"[-0.978332835507358, 2.328519912194043]",3,1.200357283573834
harm_k4_d6_8_10|ridge=1e-08|rank=8,cf4,0.964562946279431,3,1.8974740401867871,-0.24757108773615927,1.0015083389966783,"[0.8512803736994404, 1.1181936436500528]",5,1.0744618064250158,-0.33275755618341335,0.8511976400754115,"[-0.9186810132334057, 2.309241202962784]",3,1.2001468458969582
sigtanh_k4_hp|ridge=1e-05|rank=2,cf4,0.9239880962021527,4,1.130566643007073,-2.0,1.1077137691354988,"[0.16748096575560034, 1.8184620381691503]",4,5.172928364734506,-1.5831716860030673,0.8511618989936403,"[0.029273132519983223, 1.7276429600301704]",3,5.172928364734506
harm_k4_d6_8_10|ridge=1e-05|rank=full,cf4,0.9672828322550127,3,2.1202568221730207,-0.18561300584019855,1.0008505487625696,"[0.8874841893126807, 1.0996115419143133]",5,1.0567870042362855,-0.28270485678227436,0.8481720506857771,"[-0.9314246563223427, 2.204187894219895]",3,1.188385935298443
harm_k4_d6_8_10|ridge=1e-08|rank=full,cf4,0.9672768538072224,3,2.119846888498303,-0.185333562930223,1.0008484939499978,"[0.8984366607221363, 1.0925013762513067]",5,1.0567009813878354,-0.2824951027886374,0.8481177551484301,"[-1.1567653356549912, 2.175731450654779]",3,1.1883436997159742
sigtanh_k8_hp|ridge=1e-08|rank=2,cf4,0.9611232571816039,3,1.2139346208372392,-0.36974379689788334,1.0031891435375904,"[0.764784432430605, 1.2393185578370811]",5,3.7136027524412656,-0.4012032635870304,0.8458694252331356,"[-0.7778233967663241, 2.4855227895326606]",3,1.2386860958239099
tanh_k8_hp|ridge=0.001|rank=8,cf4,0.9833432864703874,5,1.096328099439279,-0.8077208488117136,1.0042432696587007,"[0.5893148321723753, 1.3207145361335975]",3,1.0833743618945069,-0.7469271126157863,0.8391073845066066,"[-0.003822430192212325, 1.804916325737942]",2,1.2117800877696228
sigtanh_k4_hp|ridge=1e-05|rank=4,cf4,0.9184124620151912,4,1.1416267717467041,-2.0,1.1178719592576674,"[0.18741616859729765, 1.8882895898410188]",4,3.4588213211811483,-1.5826327444714192,0.8388998151461153,"[-0.0778435033741625, 1.6760400263911561]",3,3.4588213211811483
sigtanh_k8_hp|ridge=0.001|rank=4,cf4,0.9805815032236203,3,1.0857097610493922,-1.0591406750044368,1.007175115459521,"[0.5694417571458167, 1.4397133547260088]",5,2.2225688016813945,-0.8650239049743226,0.838601182704082,"[-0.14928599191712158, 1.9957411758472545]",4,1.9288600188149463
tanh_k8_hp|ridge=0.001|rank=full,cf4,0.9953555979008233,6,1.095565586563577,0.15717104102077445,1.000168136548461,"[0.9315053267512997, 1.0870226248296606]",6,1.0175340409340514,-0.09441927611091777,0.8373614506134722,"[-0.15565077707730607, 2.0054221935871883]",2,1.1643577563414218
tanh_k8_hp|ridge=1e-05|rank=8,cf4,0.9826032163365409,5,1.0981511422206685,-0.8163970968549484,1.0045022300109212,"[0.6586072133217187, 1.3121319889255951]",3,1.085319346739617,-0.7524506092139955,0.8365586506764316,"[-0.1276312511908858, 1.910392192886354]",2,1.2144532528454648
tanh_k8_hp|ridge=1e-08|rank=8,cf4,0.9825955727534332,5,1.0981701430737856,-0.8164764275686047,1.0045048589074979,"[0.6498654534111825, 1.3219728495882148]",3,1.0853385991884303,-0.7525012258220087,0.8365321333270108,"[-0.08699918493314149, 1.8305704353853562]",2,1.21448122321408
