network_id,rotation_index,split,order,c2_rel17,c4_rel17,c8_rel17,c12_rel17,cos12_17,late_rel,jack_cv,probe_late_rel_weighted,c17_ratio
5009,1,calibration,reverse,0.703459249923341,0.3742666812419158,0.2855725552561287,0.1692744254881849,0.9858143901802643,0.1692744254881849,0.23527036517358335,0.2698634384619703,0.98696863844082
5009,1,calibration,endpoint_interleave,0.6268797537794061,0.5295961560301682,0.29835811099249243,0.22856784934252194,0.9735625335065725,0.22856784934252194,0.23527036517358335,0.28855885570589623,0.98696863844082
5009,1,calibration,geometry_maximin,1.4057962251285963,0.6132329920848215,0.22323547190031134,0.1822353346032023,0.9844407569946069,0.1822353346032023,0.23527036517358335,0.30634308327169196,0.98696863844082
5009,1,calibration,bit_reversal,0.6268797537794061,0.801572337432577,0.6105517629987207,0.4552224604498869,0.9313788757609697,0.4552224604498869,0.23527036517358335,0.4411678491214287,0.98696863844082
5009,2,calibration,natural,2.8888474160924966,1.7968021637002496,0.9787926428192824,0.6994475134819202,0.9228647815397724,0.6994475134819202,0.35220173985269065,0.6448615343441773,0.9108953242881465
5009,2,calibration,reverse,3.0885971809505195,1.9798357646567952,1.3365261636399852,0.8569228169167061,0.8630470034111098,0.8569228169167061,0.35220173985269065,0.6349788110783586,0.9108953242881465
5009,2,calibration,endpoint_interleave,2.790953644262819,1.7342069314433737,1.4539187324349634,0.882469505251371,0.5499218818517411,0.882469505251371,0.35220173985269065,0.7019517790088401,0.9108953242881465
5009,2,calibration,geometry_maximin,2.8888474160924966,1.7968021637002496,0.9787926428192824,0.6994475134819202,0.9228647815397724,0.6994475134819202,0.35220173985269065,0.6448615343441773,0.9108953242881465
5009,2,calibration,bit_reversal,2.790953644262819,1.7106531464755257,2.4586649447021243,0.749255606928764,0.9262540036154161,0.749255606928764,0.35220173985269065,0.6323135426958273,0.9108953242881465
5010,0,calibration,natural,1.4410913897366986,1.5722728469444458,1.1871946888519838,0.8156670569767678,0.8930711663587929,0.8156670569767678,0.34810718287452797,0.8783339631276799,0.4882117426627611
5010,0,calibration,reverse,3.1803736218838004,2.7673801771986604,1.0970155244185118,0.49148128344311837,0.8713561166892108,0.49148128344311837,0.34810718287452797,0.6990558511869631,0.4882117426627611
5010,0,calibration,endpoint_interleave,1.8539058458134918,1.675125948226542,1.2224061234848087,0.7900003713596465,0.6605552325908063,0.7900003713596465,0.34810718287452797,0.8689994337406699,0.4882117426627611
5010,0,calibration,geometry_maximin,1.4410913897366986,1.5722728469444458,1.1871946888519838,0.8156670569767678,0.8930711663587929,0.8156670569767678,0.34810718287452797,0.8783339631276799,0.4882117426627611
5010,0,calibration,bit_reversal,1.8539058458134918,1.2014558193941063,1.1090676137514772,0.5961462951384849,0.9223276031789991,0.5961462951384849,0.34810718287452797,0.7272829674302222,0.4882117426627611
5010,1,calibration,natural,3.476188669988755,2.1418847541335886,0.8688999406420834,0.5413919437723235,0.9208863985860902,0.5413919437723235,0.24067341682415216,0.6099659117140832,1.2877786765826802
5010,1,calibration,reverse,2.1471893372647175,1.562727290628326,1.1398530263636508,0.6537531575286389,0.8912929325950283,0.6537531575286389,0.24067341682415216,0.7490073399013262,1.2877786765826802
5010,1,calibration,endpoint_interleave,3.741971123990816,1.8343676891283682,1.3428768581268113,0.5410203471860792,0.855878263396857,0.5410203471860792,0.24067341682415216,0.6314081759253604,1.2877786765826802
5010,1,calibration,geometry_maximin,3.476188669988755,2.1418847541335886,0.8688999406420834,0.5413919437723235,0.9208863985860902,0.5413919437723235,0.24067341682415216,0.6099659117140832,1.2877786765826802
5010,1,calibration,bit_reversal,3.741971123990816,2.800596903066702,1.2035455139184577,0.684144704779964,0.9101716948243725,0.684144704779964,0.24067341682415216,0.6675659461290376,1.2877786765826802
