case_id,base_id,variant,split,orientation,orientation_seed,mse,mse_nc,ratio,ratio_nc,correction_norm,error_correction_ip,correction_cosine,oracle_scale,oracle_scale_mse,p1_p2_cos,c1_c2_cos,c2_p2_cos,p2_norm,c2_norm,nested_rel,first_layer_relerr,p2_common_cos,p2_consensus_cos
1650126294:0,1650126294,0,development,3,1013,1.610787765770639e-07,1.5660523282356202e-07,0.708602855341678,0.7027531563844474,0.0039446125852476985,1.1481749904271374e-05,0.41735756624564707,0.7379031611065117,1.5690343209054715e-07,0.7010121253432605,0.8241364248030179,0.7908318034645395,0.0009730530631102164,0.011403951735332804,1.245765796436712,0.012434387355711264,0.2993570482847581,0.2684730820410373
1650126294:0,1650126294,0,development,4,1019,2.260866639319592e-07,2.2161312017845732e-07,0.994579540652362,0.9944707267673434,0.004692951748883849,6.392654157674372e-06,0.19531683813777834,0.2902612303352085,1.827506191549265e-07,0.7158340951617232,0.6521576952803355,0.792017696893074,0.0009703749014381094,0.008379035316819057,1.1329243060087333,0.010320813874022563,0.5926298321489755,0.7638426301089136
1650126294:0,1650126294,0,development,5,1021,1.826995481800706e-07,1.7822600442656872e-07,0.8037149540187567,0.7997745982196538,0.0031278192388197556,5.825933510604722e-06,0.26707205100366566,0.5955006373671714,1.7644668377247706e-07,0.7675024161009641,0.9110786929498648,0.9474795344246723,0.0018699151854340219,0.023223811378693567,0.4195764091339442,0.011926851958982574,-0.04614336440599255,0.3805385861034193
1650126294:0,1650126294,0,development,6,1031,3.1248154320721617e-07,3.0800799945371427e-07,1.3746399026830962,1.3821606718060466,0.007304508508063548,1.1000133823952426e-05,0.21592927857980784,0.20616548979567353,1.8114003979275505e-07,0.6959095461299689,0.7621546152099518,0.8588915631948445,0.0011558955781461424,0.011245257430103113,1.3232484074116078,0.011652535939394063,0.5352734115686534,0.6926614264214433
1650126294:0,1650126294,0,development,7,1033,2.1427897287172246e-07,2.0980542911822059e-07,0.9426362382628433,0.94148468018011,0.00527232619537759,1.079085230994064e-05,0.29346616787464025,0.3881961328494446,1.7363566807698695e-07,0.6384247920447611,0.8025176433099266,0.7255950693625036,0.0008715873970555535,0.009244618960544211,1.1830322103006385,0.010360385574105624,0.46885264903387736,0.6012727916058536
1650126294:1,1650126294,1,development,0,1005,1.5074824165645056e-07,1.4627469790294868e-07,1.127785330967429,1.1322100989807147,0.0037243548330293786,1.87246824419828e-05,0.6376357252614923,1.349933449990234,1.4411336194074163e-07,0.8022842748025,0.5021016905213243,0.6761858410964726,0.0010940143441796203,0.014085373930275098,1.0018623869894916,0.012240641800692651,0.09361257385828509,0.7395081182206903
1650126294:1,1650126294,1,development,1,1007,2.690768217217254e-07,2.646032779682235e-07,2.0130310583169235,2.0481088515923345,0.003135298503757244,1.5582630863036227e-06,0.06303345598737245,0.15851960897688624,2.4188703347884545e-07,0.7439460079292113,0.6394016457347809,0.6387852366313787,0.001139734099991207,0.0071266723208992504,1.8973175102130238,0.01173325957725368,0.7209121314756709,0.6663387791931931
1650126294:1,1650126294,1,development,2,1011,2.716042567124196e-07,2.671307129589177e-07,2.0319394321470785,2.0676719575977205,0.004197999574822912,5.131303268770204e-06,0.15502242431587435,0.2911675032630882,2.3701573072051948e-07,0.5974858108757009,0.7742962300249504,0.7631452208392796,0.0012418162876476427,0.016700681259101388,0.763514451332726,0.01165034567592816,0.26266829933615166,0.622729278537283
1650126294:1,1650126294,1,development,3,1013,2.542302765072267e-07,2.497567327537248e-07,1.9019603371962446,1.9331921321062202,0.002164553180335211,8.862177551775322e-07,0.05192558739093213,0.1891489462088985,2.4219714324688956e-07,0.8384114668617648,0.8903847085242417,0.754683550875896,0.0013030126842837474,0.009281219057556831,0.8100167460636236,0.011510898191127623,0.6051471638981338,0.6273922163351248
1650126294:1,1650126294,1,development,4,1019,2.572235520334672e-07,2.527500082799653e-07,1.9243537806815167,1.956360983783425,0.0040240918712058866,6.257090946522062e-06,0.19720313367490086,0.3863996221055172,2.3340764940816746e-07,0.7176150385297393,0.9157838930980821,0.6330476843509806,0.001128200862743877,0.011450402731528163,0.7246480377095587,0.01219679122903663,0.3845556748345,0.8779240433517548
1650126294:1,1650126294,1,development,5,1021,1.3549118973810565e-07,1.3101764598460378e-07,1.0136435064376863,1.0141159343010215,0.0051219149371463935,2.6859181938057998e-05,0.6650735113949164,1.023830487682921,1.3543299407539302e-07,0.7721067678433942,0.8385924553022283,0.8396897640989928,0.0014130724585727328,0.009467225628982808,0.8050371137308385,0.011199300831839388,0.6835173970718236,0.6310283200923608
1650126294:1,1650126294,1,development,6,1031,1.6893372123469082e-07,1.6446017748118895e-07,1.263835455861669,1.2729711733734455,0.003173001729148343,1.449550158140287e-05,0.5793915679386274,1.4397683756577606,1.6132785570119953e-07,0.75907170525196,0.8964191742438794,0.5699805983435294,0.0008593442179586608,0.013121557384826087,0.5947786683480243,0.011309298340311328,0.1592070798363692,0.6753602641412048
1650126294:1,1650126294,1,development,7,1033,1.8232569596646549e-07,1.778521522129636e-07,1.3640241710945915,1.3766290804071688,0.003795109701168062,1.4948787651096157e-05,0.4995636962357418,1.0379042840451485,1.8224486359903952e-07,0.6962554898637447,0.8880717514368006,0.6784265389318305,0.0011110339715972293,0.0141949926566655,0.9541367245112617,0.01199426737491652,0.44278485132984136,0.6666545592396133
1650126294:2,1650126294,2,development,0,1005,4.5123040016529003e-07,4.4675685641178813e-07,1.3187020671391656,1.3229238919045965,0.0046071673056899964,1.1128062557179827e-05,0.2237373726000182,0.5242658764906918,4.324650527494951e-07,0.6809653186204513,0.44032187726309624,0.7847780595537507,0.001260502612878158,0.009584151515038643,1.2283153239553113,0.011947431154343848,-0.21515947247630315,0.711595593588783
1650126294:2,1650126294,2,development,1,1007,5.530981095803779e-07,5.486245658268761e-07,1.6164062088175648,1.6245717002475752,0.002972750097418161,-8.10537796841084e-06,-0.25256189562330456,-0.9171839948778319,4.262148204257556e-07,0.5222384735375255,0.45017867119190474,0.6855198409341938,0.000953519105765404,0.013753149237221188,0.9995057817038939,0.011667830222812337,0.6839987267279316,0.5199895139237956
1650126294:2,1650126294,2,development,2,1011,2.918159238502941e-07,2.873423800967922e-07,0.8528198939267956,0.8508702089988742,0.004405045863592303,3.062233476436613e-05,0.6439332108150457,1.578110578215135,2.664831505967344e-07,0.9028311748674843,0.7896567255637653,0.6280658225568196,0.0010416997036416737,0.009828397672952491,0.6807779427928575,0.011851107216895682,0.32963470495721175,0.7514607199339938
1650126294:2,1650126294,2,development,3,1013,3.378772319661178e-07,3.334036882126159e-07,0.9874321501161407,0.9872656646572788,0.003572160360526017,2.1404437616021298e-05,0.5550419824151039,1.6774204286009522,3.150034220868217e-07,0.8812631205977633,0.9406695375565011,0.7252351101873244,0.0011207365451147981,0.013806847271581494,0.6979330922483936,0.011716824487784832,0.6782950469676614,0.6505995148940124
1650126294:2,1650126294,2,development,4,1019,2.602564184044556e-07,2.557828746509537e-07,0.760588552567543,0.7574170852878638,0.008484251702961767,6.095100041086243e-05,0.6654573908968415,0.8467471619244702,2.536524623425803e-07,0.8805727409069259,0.9231498384968947,0.8611971014737133,0.0015727300112481613,0.015030446109449204,0.4337277057272744,0.011780855342642244,-0.0902359521117871,0.6084218423638108
1650126294:2,1650126294,2,development,5,1021,2.6095500747776043e-07,2.5648146372425853e-07,0.7626301500634353,0.7594857276879405,0.00867215150218549,6.247342336830375e-05,0.6673004339844251,0.8306949914820352,2.525342073487125e-07,0.8994263428690655,0.9176122539545338,0.8183902335391283,0.001280735101184518,0.017350506080741495,0.5260300791279804,0.011296811206096925,0.8481272798275007,0.4813812087706225
1650126294:2,1650126294,2,development,6,1031,2.698311480757989e-07,2.65357604322297e-07,0.7885703015925956,0.7857695066529938,0.003568336401073523,3.0100683868938535e-05,0.7813822316121205,2.0,1.8388468821565182e-07,0.7475659688804276,0.6256419075385605,0.46902195351312187,0.0009081513972458476,0.007820392164746209,1.1808477620782445,0.01195956833557818,0.36704241422992173,0.8227564702625664
1650126294:2,1650126294,2,development,7,1033,5.498970925475496e-07,5.454235487940477e-07,1.607051369745126,1.615092938253559,0.004028366295298864,-4.0004018545079055e-06,-0.09198724780233047,-0.24651634083651439,4.514021583867375e-07,0.7591443889815435,0.7870137712209144,0.7925783965271146,0.0012517506523450305,0.009013695367738273,0.783330627070706,0.010911764395874088,-0.24591267734660818,0.7107171053889162
1969434888:0,1969434888,0,calibration,0,1005,1.5143980456071325e-07,1.3374843895207296e-07,0.27268972972691446,0.24875823510330367,0.005425037359574808,4.627285983713145e-05,0.8450300450038308,1.5722473621368414,1.1379256824829994e-07,0.8484567222027567,0.9450561140137251,0.21160274704193607,0.0017423798468519786,0.017640137477985082,0.5072645974606714,0.011755483968138455,0.7395468333035153,0.7856419632664815
1969434888:0,1969434888,0,calibration,1,1007,1.2794615902850347e-07,1.1025479341986319e-07,0.23038595187232924,0.2050624892349775,0.00983217936664478,8.290040683780008e-05,0.8353248697562525,0.8575453107688877,1.2028290681419615e-07,0.8997268326446703,0.9552814824686462,0.41777734072427636,0.0016698794515758297,0.024878769248342803,0.2958038169416153,0.011418845699523672,0.3869879962655302,0.5132599815481756
1969434888:0,1969434888,0,calibration,2,1011,3.1983176325698526e-07,3.02140397648345e-07,0.5759043161315279,0.5619498265646693,0.004342751448170476,1.943291901791074e-05,0.4433243740638594,1.0304053223628735,3.1976365665593445e-07,0.9426207589887926,0.9118169237932384,0.7862568572988387,0.0027849474586921926,0.015110584032183905,0.795148671893099,0.01150172774307971,0.9060408378760705,0.9321698077513313
1969434888:0,1969434888,0,calibration,3,1013,2.994699656386087e-07,2.817786000299684e-07,0.5392398928947479,0.524078993239332,0.004163647094714696,2.1277462607433785e-05,0.5062843073072811,1.2273601306639177,2.9596941407409327e-07,0.08220386967161554,0.6030589433537079,-0.22713789164588255,0.001776142965289382,0.008027828987768588,2.9118368128879415,0.011567391662702514,0.9197111069203487,0.9566930524659785
1969434888:0,1969434888,0,calibration,4,1019,4.606100696400885e-07,4.429187040314482e-07,0.8293964441118625,0.823782886532134,0.0028556491056175273,-3.939083362210353e-06,-0.13665919962024514,-0.48304266183808614,3.905489608458552e-07,0.9716327133118361,0.9653502446717143,0.9432549000026103,0.003533164667349204,0.02255064544081983,0.37957405656430926,0.011261378093938172,0.8766078251123708,0.925408345271542
1969434888:0,1969434888,0,calibration,5,1021,3.888259041305582e-07,3.7113453852191794e-07,0.7001384544555286,0.6902717782124849,0.004231281361745459,1.0123794896924777e-05,0.23703909233718623,0.5654569261704189,3.7561995838057013e-07,0.9011706822334188,-0.11981332370209866,-0.36191975742321725,0.0013383821418232866,0.013868732794654151,1.5762688062687564,0.012438510814444796,0.8971396691128631,0.8925278663802214
1969434888:0,1969434888,0,calibration,6,1031,4.6264088618625604e-07,4.449495205776157e-07,0.8330532291737935,0.8275599948393513,0.0031220234608448218,-3.4028785422968905e-06,-0.10798385520167267,-0.349119513452351,3.933408905781162e-07,0.941651559901869,0.6703443470550199,0.33808301853432987,0.002137663331090201,0.009894255587613206,1.0411240322184339,0.011728959128165309,0.8735595259746737,0.9379534460384068
1969434888:0,1969434888,0,calibration,7,1033,6.394430831164184e-07,6.217517175077781e-07,1.1514116913750712,1.1563937578000836,0.004673903472395152,-1.998438815975659e-05,-0.42360361731777435,-0.9148110012817523,3.26567738853866e-07,0.9561419403615421,0.31153464465395614,0.08112580376454351,0.0018563700475186934,0.012068045234507874,1.3209121634070542,0.011942215209695262,0.8725786857331064,0.8768815159316128
1969434888:1,1969434888,1,calibration,0,1005,1.6123162366376147e-07,1.4354025805512118e-07,0.8333655224154434,0.8165945223104357,0.002741601694583665,7.745602268107969e-06,0.40257535501920505,1.0304963853457672,1.6120431719837544e-07,0.16325138220323276,0.25106315806094065,0.5976005490054019,0.001216099509917192,0.008019987111334233,1.7502121324318929,0.011423963965109335,0.6153118382575663,0.6591115551141636
1969434888:1,1969434888,1,calibration,1,1007,1.8248374877923235e-07,1.6479238317059206e-07,0.9432123871113389,0.9374969728974012,0.005319595703725789,1.541618955300531e-05,0.4129474294522402,0.5447782853553261,1.5957701183982865e-07,0.6904100256171629,0.7616812284047761,0.6974205781212427,0.0009138209251050626,0.017228042361250983,0.6482969511785874,0.012352185677251996,0.27477919936329537,0.39325016745069635
1969434888:1,1969434888,1,calibration,2,1011,4.4940338292749735e-07,4.317120173188571e-07,2.3228525302807466,2.4559916035736085,0.011932712156018701,3.829623685567512e-05,0.45731272696409137,0.2689538536410077,1.521492182035628e-07,0.31448950720485963,0.7654016242610168,0.7942514445425723,0.001075855141447874,0.01979100899287044,0.6529974739537794,0.011005722494894071,-0.008355710385208244,0.21105450180393837
1969434888:1,1969434888,1,calibration,3,1013,2.6019193513847483e-07,2.425005695298345e-07,1.3448663669551337,1.3795755937625527,0.006506048179298326,1.2484823929147549e-05,0.2734396559334867,0.29494964098664117,1.7799892971371344e-07,0.8705003876020706,0.9747094227562627,0.9239352393424433,0.001716144563482585,0.028074351086692446,0.22353375787787233,0.01234907985878917,-0.06944619263955094,0.0011588225815775245
1969434888:1,1969434888,1,calibration,4,1019,2.3615504868539159e-07,2.184636830767513e-07,1.2206257745637248,1.2428307524411155,0.005997111595340294,1.237988768294924e-05,0.29415140437212467,0.3442171019600494,1.7573730969366693e-07,0.5019272169419691,0.41429715495400105,0.4903684840066219,0.0011244598865885022,0.008137007020476855,1.4936970262901672,0.011311740306505655,0.7332726436189582,0.7206915523084186
1969434888:1,1969434888,1,calibration,5,1021,2.166295883727433e-07,1.98938222764103e-07,1.1197036039367885,1.1317512256732623,0.002922110710465382,1.165838361595234e-06,0.05685098942173573,0.13653531900929222,1.9176149308508338e-07,0.8307209929677009,0.8388777787004995,0.9412876809779073,0.0019217036208899587,0.014051453263077582,0.5444089147234621,0.011922007533366221,0.6270572382869981,0.7096943150095083
1969434888:1,1969434888,1,calibration,6,1031,1.8717965641444468e-07,1.694882908058044e-07,0.9674843471071929,0.9642117949560155,0.004466808531339545,1.0642253377972555e-05,0.33949439592929875,0.5333826942802474,1.7020986938452738e-07,0.7717304774981153,0.5838366745858558,0.5331825580704899,0.0011299361627814372,0.01063512652228408,0.9500423601054774,0.011482734509065853,0.8669985993187588,0.8054956998590743
1969434888:1,1969434888,1,calibration,7,1033,1.546873868132282e-07,1.369960212045879e-07,0.7995400157448135,0.7793646326804797,0.006787078502714062,2.7857291960106015e-05,0.5848606133409747,0.6047462038944573,1.2657628429195257e-07,0.33348464475720185,0.29194100026223085,0.730750915965849,0.001401759336288486,0.010569734740855992,1.438711242652604,0.01112574208954425,0.6471650616495203,0.7438837250834441
1969434888:2,1969434888,2,calibration,0,1005,1.4014897517862525e-07,1.2245760956998497e-07,0.5061363754981383,0.47242941805416444,0.005128235532190722,2.904371091705465e-05,0.6884881210115329,1.104374012407274,1.390298447091676e-07,0.5144951405841648,0.8159498929540842,0.42723580516137294,0.001210191592140223,0.012531113183228164,1.656323290371383,0.011537959889947994,0.48768954158319455,0.7465380543822884
1969434888:2,1969434888,2,calibration,1,1007,4.243352666236622e-07,4.066439010150219e-07,1.5324515471568874,1.5687921901007724,0.003894519884103701,-1.2897891660882967e-05,-0.40260309446917547,-0.8503757628545748,2.2147931775731964e-07,0.514545305643215,0.30451352942929377,0.5468901768898551,0.0013837699383058178,0.0068854487873124415,2.563271381551034,0.011205031949011865,0.8069257339875502,0.8743130626891182
1969434888:2,1969434888,2,calibration,2,1011,1.9370620196859238e-07,1.760148363599521e-07,0.6995538486880528,0.6790479334231002,0.004433275677539886,1.8865952667659864e-05,0.5173283894315831,0.9599072330173009,1.9358279446392295e-07,0.7916000473726365,0.8713627452731048,0.3654672969728455,0.0011101150856810285,0.012794157969443571,0.9897686632294466,0.011234993852205907,0.47434646680307757,0.7569276014559116
1969434888:2,1969434888,2,calibration,3,1013,1.1859512712039603e-07,1.0090376151175574e-07,0.428296444665069,0.38927679135555426,0.005109460532244652,3.1706497096977606e-05,0.7543719385191595,1.2145018106466987,1.1390297528386206e-07,0.9524137096952177,0.9818012066039089,0.8263897939770372,0.0018487559985548544,0.028340602253956123,0.5021364403794868,0.011727704012175202,-0.2295339976081839,0.29725818364685985
1969434888:2,1969434888,2,calibration,4,1019,3.9482200985063095e-07,3.771306442419907e-07,1.4258668732896032,1.4549329471257755,0.002654725725371549,-1.318005301930025e-05,-0.6035452113250791,-1.8701560245036397,1.680390790972274e-07,0.8081980665832846,0.7216530002953404,0.8226828319281572,0.001906703640537373,0.014095397113005809,0.9228823196410024,0.01061794860010629,0.8083806779737815,0.8642137891647149
1969434888:2,1969434888,2,calibration,5,1021,2.0771374853738662e-07,1.9002238292874634e-07,0.7501409388962742,0.7330876709053193,0.004675505586744578,1.817619633615986e-05,0.47259240134077246,0.8314685841903909,2.052883733305496e-07,0.7257676193149546,0.8609161702458845,0.6801809414724489,0.0013303054241613336,0.02115229570486161,0.5159639333740097,0.012187587789882203,-0.05501181213799874,0.3545235882924525
1969434888:2,1969434888,2,calibration,6,1031,2.3129495341029058e-07,2.136035878016503e-07,0.8353025003635531,0.824061640871271,0.003297253755463445,9.663567030548006e-06,0.35628488755507814,0.8888586850993626,2.3077036844557952e-07,0.8943011014532638,0.805687515577558,0.9568719648889958,0.0031827131371951127,0.0280582610211003,0.6571607974007713,0.01291883350340113,0.943952960505268,0.7025967393015056
1969434888:2,1969434888,2,calibration,7,1033,3.140166573622872e-07,2.963252917536469e-07,1.1340450588441315,1.14319384176693,0.003668800777657667,3.692973338037902e-07,0.012236701111723019,0.027436449746334423,2.6428370155653094e-07,0.8500790913744539,0.5668715012479063,0.6951963083107352,0.0015997207015927928,0.01097791116777654,1.2995661628096067,0.011157328116048155,0.7964568058004184,0.8507043765205772
2102261066:0,2102261066,0,development,0,1005,2.883592004270606e-07,2.8053355829506364e-07,1.7185049171775868,1.7536535722776203,0.00248672244139908,-5.176295581977769e-06,-0.2750278633088737,-0.8370751330694522,2.068383880145478e-07,0.7086166862700038,0.3711209241243698,0.5771369682395737,0.0007728221960432814,0.011305806659921683,1.1134071367789642,0.011431755890895715,0.2833174810741425,0.48733837230494015
2102261066:0,2102261066,0,development,1,1007,1.6948792318975926e-07,1.616622810577623e-07,1.0100798898472916,1.0105729895648,0.003202857833045078,1.2076482803467708e-05,0.4981816721555087,1.1772403620783987,1.6822911193994687e-07,0.7249026207998865,0.7467472279695722,0.903749103260192,0.0015271373623647387,0.012538604144227864,0.6989983924828406,0.011303687224165172,0.8532399465896494,0.7306732558656461
2102261066:0,2102261066,0,development,2,1011,1.150474481823151e-07,1.0722180605031815e-07,0.685636543301666,0.670258147898405,0.003797895090651139,2.112771801486708e-05,0.73501223497003,1.464760647973437,1.028770535748352e-07,0.9549465700475571,0.955847875209744,0.9641538629151893,0.0019231538820053881,0.01597396989450806,0.6922613149536785,0.011729948035328274,0.8481526345313021,0.7827096354130291
2102261066:0,2102261066,0,development,3,1013,2.245094330343089e-07,2.1668379090231195e-07,1.3379859704521684,1.3545199593227513,0.0024136664551033496,2.8174732722610464e-06,0.1542295142349029,0.4836211611664194,2.1844135136457025e-07,0.8155528164835006,0.7317508755079725,0.7452578624991507,0.0011079959164271346,0.009700697327844567,0.7943978859279383,0.011667093086590918,0.5919951452670946,0.8129780463669137
2102261066:0,2102261066,0,development,4,1019,2.5712749485702745e-07,2.493018527250305e-07,1.532376506797559,1.5584199169029391,0.0019599115116728594,-2.3499049524980976e-06,-0.15841590158276153,-0.6117547765729379,2.1814847681887782e-07,0.736132175316354,0.397954005250653,0.5511204384044144,0.0008814279768087204,0.004769736170012875,1.4941157687242654,0.01076112925924795,0.7911658484443478,0.9079788530318283
2102261066:0,2102261066,0,development,5,1021,2.054192905920983e-07,1.9759364846010137e-07,1.2242163955332028,1.2351848726667023,0.002508495651078409,5.494393842358361e-06,0.28939523425529085,0.873158491487323,2.0502382424133869e-07,0.4624700247358037,0.8582869407367927,0.5359360402665871,0.0007388997506819391,0.010458884223442894,0.7735570600485037,0.011709036363300378,0.5397174269201327,0.5497637110437524
2102261066:0,2102261066,0,development,6,1031,2.82503568266777e-07,2.7467792613478006e-07,1.6836077034048778,1.7170492162132938,0.0027481035598263706,-3.7426323279746906e-06,-0.17994053628393902,-0.49557680930598924,2.165188041301235e-07,0.6769475845863758,0.8765186102363528,0.6546834255330115,0.0007990517264805702,0.012847694193269059,0.6081824969489432,0.012340849542372152,0.009521039163489203,0.4015278134480599
2102261066:0,2102261066,0,development,7,1033,2.8019395063890896e-07,2.72368308506912e-07,1.6698433107847948,1.702611481104804,0.002778969304142981,-3.3617026626888987e-06,-0.1598308058147732,-0.43530313886961003,2.180477184523417e-07,0.860228383305446,0.9295242901780345,0.7976820158654432,0.0011215162462690207,0.016488010152442795,0.4555207086661513,0.01117164390253161,-0.06098937034951265,0.35640010052185317
2102261066:1,2102261066,1,development,0,1005,3.444965605651331e-07,3.366709184331361e-07,1.9371585031298229,1.9802962639424777,0.0038004462684566504,-7.440195598684283e-06,-0.25515998226441894,-0.5151280032696202,2.1497923189528113e-07,0.5530287430543314,0.7257687825315913,0.6751045902690603,0.0008157372299789953,0.008384968356002406,0.7528140929375258,0.011543914302187725,0.29126096765731413,0.6332717333096165
2102261066:1,2102261066,1,development,1,1007,2.831895970171983e-07,2.7536395488520136e-07,1.5924197761505792,1.6196890828035329,0.0036101025707863457,-2.981798984634353e-07,-0.010765188237409776,-0.022879118088288738,2.299238842764474e-07,0.5324856938294602,0.6218068886738686,0.767310058432216,0.0009052027232067425,0.006404232959040567,1.3950871445812325,0.011784963470348684,0.22715777807410864,0.86681379404677
2102261066:1,2102261066,1,development,2,1011,7.213531545315464e-08,6.43096733211577e-08,0.40562825787519236,0.3782691014892109,0.006908239365742591,4.40622334231334e-05,0.8313079555575557,0.9232764380469665,7.10379474241183e-08,0.9069433745424489,0.8711822909355736,0.9127087120114145,0.0013734873745559729,0.012680482791997382,0.6954464470269276,0.011357100318305636,0.28018781667939224,0.8468741007880005
2102261066:1,2102261066,1,development,3,1013,1.0468024285212412e-07,9.685460072012717e-08,0.5886335184828284,0.5696981635489864,0.0040161785258893135,2.4099442124774624e-05,0.7820900965945841,1.4941044866187048,8.929785884470525e-08,0.7312753296082549,0.7877711606277177,0.9636873870054186,0.001542312576892227,0.012626649427330421,0.64786945095317,0.012256543238796361,0.2603635344950565,0.9138255746393713
2102261066:1,2102261066,1,development,4,1019,2.704034489060414e-07,2.6257780677404443e-07,1.5205212483534576,1.5444810385430425,0.0022862008916224707,-2.5646159676060593e-06,-0.14620787299136803,-0.49067458330382363,2.250349398306189e-07,0.5398744705478332,0.8322394005668368,0.6319538173943333,0.0006210761747511806,0.010265277187327445,0.9095076062074304,0.011764956538336622,0.3601830527174969,0.1399065427797612
2102261066:1,2102261066,1,development,5,1021,2.113262246360041e-07,2.0350058250400714e-07,1.188320697067045,1.1969891700724327,0.002258702476061308,4.934779918213688e-06,0.28475513716643314,0.9672744868599608,2.1130488185438119e-07,0.5715570589002847,0.2713719774707894,0.6247495075166789,0.0007692001664353222,0.004825940708591237,1.5500102117760384,0.012210534010863971,0.46535316848376995,0.890455802485263
2102261066:1,2102261066,1,development,6,1031,1.7931034152554432e-07,1.7148469939354739e-07,1.0082903359484998,1.0086719432518627,0.0024772738304698998,9.55038733423543e-06,0.502469583983973,1.5562270357114871,1.7189361522197295e-07,0.7854528687471029,0.7809891423497011,0.8978250385398994,0.0012151500795760752,0.010052331671493855,0.8981650838730535,0.011773711109299942,0.22486123845806938,0.8854427200559273
2102261066:1,2102261066,1,development,7,1033,1.739931074805088e-07,1.6616746534851184e-07,0.9783906901390478,0.9773960054224333,0.0038285862612780232,1.4491586856457497e-05,0.4933331673792337,0.9886420332116839,1.7398572099080697e-07,0.8913682864183897,0.84269079840463,0.893264656309057,0.0011716107523253505,0.009470846538087737,0.705625781633575,0.012024815003199118,0.41003530779635816,0.8291622045611052
2102261066:2,2102261066,2,development,0,1005,1.6395737205871875e-07,1.561317299267218e-07,1.1746779742325129,1.1850533747368415,0.004003910622492724,8.49918338222185e-06,0.32393735218949365,0.5301618232791694,1.501336374229021e-07,0.04495294429176607,0.5726289057383456,0.8686649376240599,0.0010916378142058548,0.007461590985082178,1.034205694066768,0.011192915599877229,0.6278829360825717,0.84016744585874
2102261066:2,2102261066,2,development,1,1007,1.9832955341275785e-07,1.905039112807609e-07,1.4209385958558887,1.4459412130371547,0.002639985290953254,-4.3134479932552677e-07,-0.024933960177343072,-0.06189015236663484,1.6763069430942392e-07,0.5843307331008546,0.7732440742786544,0.8644877646326884,0.0011845302475831732,0.009497065982590555,0.8735936563641434,0.012013896899155227,0.7046985813302348,0.9107166908505069
2102261066:2,2102261066,2,development,2,1011,1.3479122345979886e-07,1.269655813278019e-07,0.9657161451781067,0.9636797766767413,0.002450767530301482,7.219931010219031e-06,0.44957187315892533,1.2020673800414245,1.3383324291028242e-07,0.4802351896015607,0.8836660321425611,0.78503823257445,0.0010431055956725067,0.009175936294434434,0.7246380110029792,0.012683613326744187,0.7240287870420701,0.8535130945196484
2102261066:2,2102261066,2,development,3,1013,1.4992938913400794e-07,1.4210374700201098e-07,1.0741740300813094,1.0785797673959023,0.003585187605734525,8.705900144285988e-06,0.37056977829392407,0.677313775883715,1.4470127984130245e-07,0.6538270247163729,0.8750085779420067,0.9616568937197115,0.0016970970979449068,0.014634375064959248,0.6428884968010714,0.01203859270901931,0.6155991563555129,0.9247007317571055
2102261066:2,2102261066,2,development,4,1019,1.6370611616076552e-07,1.558804740287686e-07,1.1728778431038194,1.1831463206746613,0.003082251863101016,5.2658322744999405e-06,0.2607156496020451,0.5542819988578055,1.5633358476486676e-07,0.4306348079059538,0.777781356517876,0.7430181959528038,0.0009726824448565443,0.008459208202791713,1.2393119499649805,0.01198925303177569,0.7375395748852267,0.8573751140146254
2102261066:2,2102261066,2,development,5,1021,1.845672579198881e-07,1.7674161578789116e-07,1.322338178031652,1.3414841963525557,0.003676045094659981,4.60212162452387e-06,0.19104930589037522,0.3405621911283718,1.6161267622765103e-07,0.6276583798013032,0.7986029368536764,0.7937806438366709,0.0010376665635360685,0.008185101119899141,1.1421367171681667,0.011482633198480079,0.6448341041887206,0.8504724375839311
2102261066:2,2102261066,2,development,6,1031,1.526094436560235e-07,1.4478380152402654e-07,1.093375368680628,1.0989216137155702,0.0028614414995677367,6.029991809036629e-06,0.32158816179553806,0.7364562959736234,1.5038800119582228e-07,0.5736538216097141,0.4496826623602659,0.5035428986160435,0.0006949288821266653,0.007829101175651658,1.3378631952236788,0.010767857889201206,0.4536045905948154,0.594077245280595
2102261066:2,2102261066,2,development,7,1033,1.5425623108170656e-07,1.4643058894970963e-07,1.1051738312499118,1.1114208731370592,0.003670211035823512,8.460503814564807e-06,0.3517818199145321,0.6280788253415447,1.4697769703482938e-07,-0.046956694080345016,0.30531751974463456,0.8640704757231199,0.001150929732870275,0.008831709994696806,1.2580434695410727,0.011187982669726898,0.5942631860108244,0.8621870296141768
2966161469:0,2966161469,0,test,0,1005,2.234558970052515e-07,2.1164801608471578e-07,0.7396039264707004,0.7290131559018694,0.005124622721744416,2.341368789513943e-05,0.518084934429645,0.891550666915826,2.2224936845911082e-07,0.8098223333459627,0.8479685483755135,0.9299394146705027,0.0014502648252524336,0.01437347566093189,0.8313589866970745,0.011529641088429321,0.8372940803169046,0.7282391376026437
2966161469:0,2966161469,0,test,1,1007,2.953434806041606e-07,2.8353559968362487e-07,0.9775405386022404,0.9766270724368744,0.00432353668083605,1.042768288963627e-05,0.27349015926675785,0.5578398300166659,2.810677755186853e-07,0.935442042536332,0.9051139688884731,0.8813280580670239,0.0011748365112922874,0.01162614663132637,1.5876346533780585,0.012509245963616975,0.8200002829773705,0.7162002754186623
